#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,did,type
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:23.225Z,4.737,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:23.425Z,3.571,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:23.625Z,4.858,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:23.825Z,5.127,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:24.025Z,4.736,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:24.225Z,3.602,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:24.425Z,4.138,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:24.625Z,6.056,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:24.825Z,6.205,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:25.025Z,6.203,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:25.225Z,6.192,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:25.425Z,6.203,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:25.625Z,6.194,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:25.825Z,6.202,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:26.025Z,6.22,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:26.225Z,6.202,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:26.425Z,6.207,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:26.625Z,6.212,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:26.825Z,6.204,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:27.025Z,6.198,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:27.225Z,6.201,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:27.425Z,6.203,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:27.625Z,6.208,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:27.825Z,6.21,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:28.025Z,6.19,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:28.225Z,6.187,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:28.425Z,6.195,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:28.625Z,6.211,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:28.825Z,6.213,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:29.025Z,6.201,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:29.225Z,6.204,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:29.425Z,6.201,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:29.625Z,6.197,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:29.825Z,6.194,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:30.025Z,6.208,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:30.225Z,6.198,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:30.425Z,6.212,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:30.625Z,6.19,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:30.825Z,6.21,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:31.025Z,6.216,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:31.225Z,6.199,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:31.425Z,6.203,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:31.625Z,6.198,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:31.825Z,6.211,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:32.025Z,6.216,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:32.225Z,6.211,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:32.425Z,6.212,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:32.625Z,6.207,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:32.825Z,6.194,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:33.025Z,6.195,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:33.225Z,6.203,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:33.425Z,6.218,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:33.625Z,6.2,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:33.825Z,6.209,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:34.025Z,6.187,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:34.225Z,6.2,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:34.425Z,6.206,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:34.625Z,6.207,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:34.825Z,6.204,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:35.025Z,6.204,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:35.225Z,6.192,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:35.425Z,6.209,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:35.625Z,6.202,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:35.825Z,6.209,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:36.025Z,6.195,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:36.225Z,6.203,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:36.425Z,6.204,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:36.625Z,6.196,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:36.825Z,6.203,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:37.025Z,6.196,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:37.225Z,6.197,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:37.425Z,6.201,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:37.625Z,6.204,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:37.825Z,6.199,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:38.025Z,6.194,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:38.225Z,6.213,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:38.425Z,6.198,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:38.625Z,6.203,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:38.825Z,6.186,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:39.025Z,6.209,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:39.225Z,6.198,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:39.425Z,6.217,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:39.625Z,6.205,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:39.825Z,6.205,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:40.025Z,6.205,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:40.225Z,6.197,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:40.425Z,6.214,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:40.625Z,6.2,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:40.825Z,6.197,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:41.025Z,6.209,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:41.225Z,6.203,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:41.425Z,6.196,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:41.625Z,6.208,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:41.825Z,6.2,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:42.025Z,6.2,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:42.225Z,6.19,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:42.425Z,6.193,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:42.625Z,6.191,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:42.825Z,6.207,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:43.025Z,6.196,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:43.225Z,6.192,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:43.425Z,6.207,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:43.625Z,6.209,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:43.825Z,6.212,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:44.025Z,6.199,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:44.225Z,6.21,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:44.425Z,6.205,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:44.625Z,6.192,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:44.825Z,6.203,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:45.025Z,6.204,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:45.225Z,6.193,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:45.425Z,6.199,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:45.625Z,6.191,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:45.825Z,6.205,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:46.025Z,6.185,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:46.225Z,6.197,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:46.425Z,6.188,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:46.625Z,6.193,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:46.825Z,6.196,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:47.025Z,6.194,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:47.225Z,6.185,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:47.425Z,6.203,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:47.625Z,6.198,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:47.825Z,6.191,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:48.025Z,6.205,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:48.225Z,6.198,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:48.425Z,6.19,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:48.625Z,6.209,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:48.825Z,6.197,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:49.025Z,6.197,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:49.225Z,6.205,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:49.425Z,6.205,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:49.625Z,6.204,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:49.825Z,6.199,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:50.025Z,6.205,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:50.225Z,6.204,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:50.425Z,6.206,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:50.625Z,6.185,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:50.825Z,6.189,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:51.025Z,6.179,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:51.225Z,6.196,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:51.425Z,6.196,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:51.625Z,6.195,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:51.825Z,6.193,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:52.025Z,6.173,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:52.225Z,6.183,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:52.425Z,6.185,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:52.625Z,6.184,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:52.825Z,6.183,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:53.025Z,6.181,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:53.225Z,6.179,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:53.425Z,6.185,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:53.625Z,6.184,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:53.825Z,6.203,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:54.025Z,6.2,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:54.225Z,6.184,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:54.425Z,6.188,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:54.625Z,6.169,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:54.825Z,6.191,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:55.025Z,6.179,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:55.225Z,6.18,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:55.425Z,6.189,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:55.625Z,6.19,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:55.825Z,6.202,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:56.025Z,6.192,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:56.225Z,6.17,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:56.425Z,6.192,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:56.625Z,6.187,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:56.825Z,6.184,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:57.025Z,6.177,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:57.225Z,6.179,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:57.425Z,6.177,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:57.625Z,6.186,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:57.825Z,6.199,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:58.025Z,6.191,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:58.225Z,6.174,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:58.425Z,6.179,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:58.625Z,6.183,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:58.825Z,6.176,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:59.025Z,6.168,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:59.225Z,6.176,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:59.425Z,6.19,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:59.625Z,6.189,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:01:59.825Z,6.178,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:02:00.025Z,6.176,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:02:00.225Z,6.159,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:02:00.425Z,6.167,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:02:00.625Z,6.177,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:02:00.825Z,6.178,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:02:01.025Z,6.163,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:02:01.425Z,6.178,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T12:02:01.625Z,6.178,value,I11,3,I
